baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_ensembl,gene,ensembl
84.833921313741,2.9419198337774,0.567904858312785,5.18030404338799,2.21524530299097e-07,2.48731024464719e-05,ZNF714_ENSG00000160352,ZNF714,ENSG00000160352
1.63513447349126,4.7532097789846,0.917203049152511,5.18228737178375,2.19181166828176e-07,2.48731024464719e-05,PKNOX2_ENSG00000165495,PKNOX2,ENSG00000165495
299.229835026591,-2.88818404162765,0.558534555368104,-5.17100332265777,2.32840426952732e-07,2.59514352334523e-05,SMCO4_ENSG00000166002,SMCO4,ENSG00000166002
3775.87847110667,-2.07205742100775,0.400945558353307,-5.1679271108969,2.36704581554509e-07,2.61895477898047e-05,WARS1_ENSG00000140105,WARS1,ENSG00000140105
878.207270425927,2.4463042137238,0.473516791256795,5.16624596823882,2.38842439341939e-07,2.62345919967037e-05,IL6ST_ENSG00000134352,IL6ST,ENSG00000134352
24.5408117790497,4.19612311216546,0.812515635640973,5.16435983272525,2.41263185975956e-07,2.63098372159967e-05,LAMB2_ENSG00000172037,LAMB2,ENSG00000172037
475.920219338082,-3.07226859315105,0.595357823953563,-5.16037325712659,2.46457967845044e-07,2.66843562613941e-05,EGR3_ENSG00000179388,EGR3,ENSG00000179388
31.5306750661122,4.51260476404783,0.874787939272236,5.15851277945373,2.48919121090209e-07,2.67596882091163e-05,TMEM86A_ENSG00000151117,TMEM86A,ENSG00000151117
466.320995664291,-2.47947996870797,0.481616817351171,-5.14824208661313,2.62939004067094e-07,2.80678128425987e-05,AIM2_ENSG00000163568,AIM2,ENSG00000163568
1412.41654081414,-2.09854326219663,0.407765824313029,-5.14644223981274,2.65473154698779e-07,2.81401543980706e-05,LY6E_ENSG00000160932,LY6E,ENSG00000160932
502.323535991422,-2.18991997653113,0.425908916529773,-5.14175658583106,2.7218160928713e-07,2.84680705245736e-05,APOL1_ENSG00000100342,APOL1,ENSG00000100342
30.0420368047405,2.46829873769227,0.480058806320036,5.14165911591831,2.72322880727218e-07,2.84680705245736e-05,GTF3C4_ENSG00000125484,GTF3C4,ENSG00000125484
208.377051107032,-2.59976026167845,0.506218458319928,-5.13564888626682,2.81172176937256e-07,2.89522866782241e-05,BATF_ENSG00000156127,BATF,ENSG00000156127
85.3088153114137,-2.0855121144028,0.406165224474277,-5.13463976907967,2.82684947115527e-07,2.89522866782241e-05,NACC1_ENSG00000160877,NACC1,ENSG00000160877
811.386991740023,-2.56623245752014,0.499580794460021,-5.13677164129956,2.79498240305431e-07,2.89522866782241e-05,FOS_ENSG00000170345,FOS,ENSG00000170345
