baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_ensembl,gene,ensembl
24.0445029200362,20.3419131894761,3.31382372186769,6.13850189291642,8.33033202696996e-10,2.51847247326999e-08,HNRNPC_ENSG00000092199,HNRNPC,ENSG00000092199
9.84341812573577,23.7747036886622,3.88269606586828,6.12324613756383,9.16878885270551e-10,2.74009781804992e-08,TEX35_ENSG00000240021,TEX35,ENSG00000240021
2.93173443556925,21.1361159017028,3.46782196565462,6.09492531941815,1.09488553498563e-09,3.23488908063937e-08,KIF13A_ENSG00000137177,KIF13A,ENSG00000137177
12.3421297757329,22.0109440549972,3.61561304460249,6.08774882252843,1.14509329865926e-09,3.34521637810572e-08,NONO_ENSG00000147140,NONO,ENSG00000147140
3.56856898023862,21.9250169057278,3.63427198668334,6.03284976635355,1.61093168986696e-09,4.65380265961568e-08,AZIN1_ENSG00000155096,AZIN1,ENSG00000155096
4.67255043833727,21.8050534935567,3.65251509463603,5.9698736154654,2.37437441948799e-09,6.78392691282284e-08,TMEM14B_ENSG00000137210,TMEM14B,ENSG00000137210
26.9152192096933,24.5710096588356,4.20115065213764,5.84863807403176,4.95614145817283e-09,1.40064867296189e-07,CRBN_ENSG00000113851,CRBN,ENSG00000113851
8.33647820240469,22.78441933988,3.89769588475357,5.84561238576994,5.04708046319014e-09,1.41101174239724e-07,ACACA_ENSG00000278540,ACACA,ENSG00000278540
14.3733164881868,21.7213822974693,3.72784974566679,5.82678588983314,5.65050303316864e-09,1.56290509428069e-07,NEB_ENSG00000183091,NEB,ENSG00000183091
1.22091614351355,20.1285228347036,3.49524373913749,5.7588323839386,8.46977533863605e-09,2.31804377688987e-07,MOK_ENSG00000080823,MOK,ENSG00000080823
6.7651676099474,22.7901227994753,3.98381027526734,5.72068477782765,1.06095574569299e-08,2.87342181125184e-07,PHLDB1_ENSG00000019144,PHLDB1,ENSG00000019144
3.38729362746974,21.6693196709792,3.80978648023759,5.68780423348761,1.28683217089046e-08,3.44924087042802e-07,MYO19_ENSG00000278259,MYO19,ENSG00000278259
4.65539053894026,20.6906172172614,3.64546454607139,5.6757148384721,1.38110686465735e-08,3.66416106949909e-07,HERC4_ENSG00000148634,HERC4,ENSG00000148634
4.50399817037715,22.0389318843597,3.88695181309947,5.66997815874279,1.42815724960326e-08,3.75071600905905e-07,MTHFD2L_ENSG00000163738,MTHFD2L,ENSG00000163738
5.65544786159797,20.8590111367522,3.72997472070461,5.59226608721139,2.2412498858307e-08,5.82724970315983e-07,AC118549.1_ENSG00000036549,AC118549.1,ENSG00000036549
1.45743571091122,-19.6598980625912,3.51990601778378,-5.58534743918237,2.3323345595308e-08,6.0040295591882e-07,PTPN12_ENSG00000127947,PTPN12,ENSG00000127947
77.3643993531319,7.17781492429963,1.29701718426513,5.534093928267,3.12841302120436e-08,7.9743861324817e-07,PACS1_ENSG00000175115,PACS1,ENSG00000175115
2.93623349537729,20.1022119098037,3.64678806968547,5.51230604183082,3.54162388660629e-08,8.94002146133626e-07,MRPS5_ENSG00000144029,MRPS5,ENSG00000144029
96.6627541790504,7.1143342330806,1.29133035251997,5.50930613471397,3.60250907053247e-08,9.00627267633118e-07,ARHGAP26_ENSG00000145819,ARHGAP26,ENSG00000145819
2.64824653677123,21.3949709860429,3.96990161241313,5.38929501908684,7.07346069653975e-08,1.75152360104794e-06,OR14J1_ENSG00000204695,OR14J1,ENSG00000204695
3.55836598513151,21.5373426007971,4.06188241784938,5.30230577481866,1.14349098576608e-07,2.80478921036964e-06,SNX13_ENSG00000071189,SNX13,ENSG00000071189
11.5086246880537,21.9995630398762,4.15443902804215,5.29543529015128,1.1873323494112e-07,2.88510664342909e-06,ARID4B_ENSG00000054267,ARID4B,ENSG00000054267
19.937779807922,7.34722445807381,1.4151856353043,5.19170367108337,2.08378470171143e-07,5.01651872634232e-06,CCDC122_ENSG00000151773,CCDC122,ENSG00000151773
40.1568128207762,7.55116594417109,1.50617940962232,5.01345715917375,5.34606746158807e-07,1.27520875230541e-05,ORC4_ENSG00000115947,ORC4,ENSG00000115947
21.2397850198225,6.78790643686234,1.35742442904657,5.00057777922124,5.71587631728164e-07,1.35102531135748e-05,CDC42_ENSG00000070831,CDC42,ENSG00000070831
4.91418047929044,21.2949036247475,4.27753613790958,4.97831062980901,6.41416571127923e-07,1.50241719363297e-05,TRIP11_ENSG00000100815,TRIP11,ENSG00000100815
4.91220232985205,-22.5868557488154,4.58881015606191,-4.92215955349072,8.55943830560894e-07,1.98701246380208e-05,TMC8_ENSG00000167895,TMC8,ENSG00000167895
